M,N,C,a,err_C,execution_time
5,2,0.7557697421655586,"[ 0.42441318 -0.          0.07275655  0.18189136  0.0262732   0.18391238
  0.01249355  0.1686629   0.00692516  0.15235345  0.00423989  0.13779649]",0.0019521325058544647,-0.046875
1,20,0.7493264401600419,"[ 4.24413183e-01 -1.44571272e-07  5.48049867e-06 -1.00628832e-04
  1.05657543e-03 -6.90825093e-03  2.93216480e-02 -8.12990372e-02
  1.40808969e-01 -1.24076299e-01 -2.16247955e-02  1.72081772e-01
 -1.42235814e-01 -7.69650350e-03  5.47658710e-02  8.33247994e-03
 -2.66572755e-02 -8.44117637e-03  1.81517320e-02 -5.48460837e-03
  8.45720146e-02  1.31171233e-01 -2.14227937e+00  5.13908217e+01
 -6.69823471e+02  5.41658035e+03 -2.84104908e+04  9.82474083e+04
 -2.20131805e+05  2.94542808e+05 -1.67552461e+05 -7.90708343e+04
  9.99274234e+04  1.24520001e+05 -1.50017383e+05 -7.41923152e+04
  9.86805290e+04  8.61559691e+04 -1.27850664e+05  4.03624236e+04]",0.008395434511371147,-0.140625
2,50,0.7546199550173186,"[ 4.24413181e-01  6.68894929e-08 -2.42643399e-06  4.19920457e-05
 -4.09694089e-04  2.46222601e-03 -9.61653695e-03  2.54815901e-02
 -4.86256602e-02  7.32318998e-02 -8.95366899e-02  6.43105117e-02
  3.33257161e-02 -1.33626250e-01  1.28295382e-01 -5.47685377e-02
 -1.27349263e-02  8.80241484e-02 -1.21292211e-01  7.14251372e-02
 -2.51029447e-03 -4.79628566e-02  4.79115245e-02 -1.35572422e-02
  8.06261848e-03 -6.11747943e-03 -2.08806264e-02  4.19106272e-02
 -1.45085900e-02 -5.16776663e-02  1.18268651e-01 -9.92997106e-02
 -2.97753659e-02  9.25535971e-02 -8.31973707e-02  4.68553539e-02
  2.60340804e-02 -4.48287651e-03 -1.98906217e-02 -3.37156078e-02
  1.06033959e-01 -1.57182025e-01  7.85346247e-02  3.97416680e-02
 -8.17042903e-02  4.19383797e-02  2.44731890e-02  7.70769303e-03
 -5.37208761e-02  2.41717923e-02  8.48730136e-02  8.62027703e-02
  2.71291945e-02  1.26950374e+00 -1.32315874e+01  8.78269347e+01
 -3.40742045e+02  7.20190567e+02 -5.73199934e+02 -1.15619080e+02
 -1.97168175e+03  7.82692676e+03 -5.36075124e+03 -1.11666234e+04
  1.66806889e+04 -3.84885845e+03  6.03073437e+03 -1.74665780e+04
  1.01156685e+04  7.83255516e+03 -3.10588181e+04  2.55438768e+04
  1.00211562e+04 -4.34003538e+03 -1.00136159e+04  1.23291545e+04
 -1.68534576e+04 -3.58052246e+04  3.87755292e+04  2.76829759e+04
  1.00455931e+03 -2.59403169e+04  1.66240205e+04 -4.88215505e+04
 -4.33145241e+04  1.21012890e+05 -5.15314120e+04  8.35233652e+04
 -8.25944240e+04  5.61298199e+04 -9.26798239e+04 -3.10859002e+04
  7.60321874e+04 -7.19372340e+04  7.82774291e+04  4.36652423e+04
  2.53906745e+04 -4.38812042e+04 -1.18790038e+05  8.42099737e+04
  3.64035884e-02  6.80111334e-02  4.06240127e-01 -7.92786262e+00
  1.29226274e+02 -1.24420235e+03  7.54990593e+03 -2.85748099e+04
  6.20931223e+04 -5.01439881e+04 -7.85569977e+04  1.94699143e+05
 -6.27516570e+04 -7.03920680e+04 -5.80169032e+04 -1.86284203e+05
  5.06258637e+05  1.86985428e+05 -4.09543625e+05  3.14850796e+05
 -1.27959290e+06 -7.68478963e+05  2.18922595e+06  1.92239195e+06
 -3.81757423e+05 -2.84840964e+06  2.34994204e+04 -1.92055930e+06
 -8.56957655e+05  5.19003160e+06  3.81244728e+06 -4.19933469e+06
 -3.99039721e+06  3.74790391e+06  1.85991434e+06 -6.76966714e+06
 -1.56941021e+06  1.16188122e+07 -1.08222636e+07  5.68156667e+06
  1.11630633e+07 -1.68187996e+07 -5.31029502e+04 -2.72075931e+06
  7.30914550e+06  8.18294889e+06 -3.79115792e+06 -2.68388464e+06
 -7.60098015e+06  6.05187174e+06]",0.003101919654094454,-0.09375
1,100,0.7493264425193237,"[ 4.24413183e-01 -1.53459159e-07  5.72987087e-06 -1.02168666e-04
  1.02209010e-03 -6.20233786e-03  2.35308642e-02 -5.50225035e-02
  7.23148548e-02 -3.51778345e-02 -2.09548453e-02  9.24553020e-03
  3.28058323e-02 -1.02848987e-02 -2.61018613e-02  3.33767344e-02
 -2.61017472e-02 -3.29215601e-02  5.61686030e-02 -1.82457770e-02
  1.94687761e-02  1.99310213e-02 -4.55658037e-02 -9.18763744e-03
  2.42985879e-02 -3.39257124e-02  8.46790900e-03  4.28591105e-02
 -2.75409403e-02 -7.40204769e-03  1.78155426e-02  1.29328890e-02
 -1.52750774e-02  2.16856061e-02 -2.59388612e-02  3.99851083e-03
 -5.75589981e-03 -5.94157524e-02  3.09398573e-02  4.76908066e-02
 -2.54723994e-02  4.55161271e-02  2.46485277e-02 -4.28441058e-02
 -2.95629212e-02  1.41030058e-02 -6.34208328e-02  1.02239747e-02
  4.03978561e-02 -3.41832839e-02 -7.50816223e-03  8.64460206e-02
  5.84088345e-03 -1.28914145e-02  5.34134421e-02 -2.09832095e-02
 -1.90233287e-02 -1.85349876e-02 -4.93274404e-02 -7.69873607e-03
 -5.30552827e-03 -1.78600778e-02  2.58327496e-02  3.01240236e-02
 -5.81193393e-02  3.96227998e-02  2.18046690e-02 -3.11370918e-02
  3.01235127e-02 -5.54198261e-05 -4.52691969e-03  3.82099081e-02
  5.38212805e-03  4.22870875e-03 -2.29112146e-02  5.97336440e-02
 -8.31847414e-02  2.33029748e-02 -6.40112527e-04 -1.18727543e-02
 -2.79560387e-02 -2.08974190e-02  5.93944340e-03 -5.14608552e-02
  3.32510731e-02  2.26783137e-02 -3.64184310e-03  4.37172500e-02
  4.77122687e-03  2.02636387e-02 -8.80006148e-03  4.25625395e-02
 -5.64478585e-02  2.03478452e-02 -4.65917084e-02 -3.10934418e-03
 -1.96216178e-02  9.20232490e-04  6.27533687e-02 -2.80045754e-02
  8.48831939e-02  8.49888483e-02  6.96444546e-02  6.95802698e-01
 -1.16379563e+01  1.27535442e+02 -8.44604646e+02  3.48429994e+03
 -8.62732634e+03  1.07028836e+04  2.24971869e+02 -1.56827751e+04
  6.67307552e+03  1.84011189e+04 -1.59881374e+04 -2.81970098e+03
  1.64273338e+04 -2.82978729e+04 -3.67068021e+03  1.35617593e+04
  4.36527214e+04  4.48851257e+03 -6.04790521e+04  2.12138656e+04
 -2.77921025e+04 -5.90136860e+04  5.63502113e+04  1.16224887e+05
 -4.55242346e+04 -4.62431333e+04  8.15445215e+04 -1.26671963e+05
 -5.43783076e+04  1.07643121e+05  7.92045416e+04 -5.72620989e+04
 -8.55924195e+02  1.90127774e+04 -2.21067625e+05  3.39557690e+04
  3.68016668e+04  1.42548378e+05  9.50348535e+04 -4.28125709e+04
  2.76860928e+04 -1.36443976e+05  3.42058422e+04 -2.05507453e+03
  2.81221542e+05 -1.05581236e+05 -1.88854972e+05 -1.19913876e+04
 -3.81232358e+05 -3.89641304e+04 -8.85064023e+02  2.94539848e+05
  1.59269173e+05  3.83026759e+04  7.35526758e+04 -5.18477112e+04
  2.28107373e+05 -1.05032101e+05  3.03476139e+05  9.28501182e+04
 -6.55701652e+05 -2.50085295e+05 -1.62767866e+04  2.45820078e+05
 -1.46436679e+04  5.31651758e+05 -3.27828191e+04 -6.70326357e+05
 -1.93756195e+05 -3.67565074e+05  3.63285796e+05  8.47786422e+04
  3.34774107e+05  9.71767002e+04  1.25128267e+05  1.93203559e+03
 -1.40332218e+05  3.53982095e+05 -6.01247408e+03  8.06455473e+04
 -1.82145367e+04 -1.23055088e+05 -8.21192565e+04  8.25236203e+04
 -3.95640711e+05 -5.96774716e+05  5.46309063e+04 -2.15731503e+05
  7.85148142e+04  6.27450262e+05  5.71353011e+05  2.54005585e+04
 -8.66673310e+04 -2.37951139e+05 -3.44582012e+05  1.89630328e+05]",0.008395432152089377,-0.109375
5,0,-0.0,[],0.757721874671413,-0.0625
2,75,0.7546199570578318,"[ 4.24413181e-01  3.63309609e-08 -1.13944371e-06  1.68130524e-05
 -1.36227880e-04  6.51640841e-04 -1.91347766e-03  3.73386385e-03
 -6.57079919e-03  1.38773974e-02 -2.20131999e-02  7.29036021e-03
  3.51603688e-02 -5.10682727e-02  1.48213458e-02  1.13409231e-02
 -3.75926227e-03  4.14685984e-03 -1.38938789e-02  1.33437117e-02
 -5.15682493e-03  1.17372509e-02 -2.60365707e-02  7.29435453e-03
  2.52713859e-02 -4.50643546e-02  2.54305715e-02  3.59537515e-02
 -4.63382049e-02  8.86057875e-03  1.69253550e-02 -2.55973968e-02
  8.09996425e-03  9.78570814e-03 -1.78049651e-02  2.21446145e-02
 -1.74775678e-02  3.52609437e-03  5.71862824e-03 -1.20285845e-02
  2.35052927e-02 -2.35686542e-02  1.56268607e-02  7.56747635e-03
 -1.29527360e-02 -1.20509097e-03 -1.77569880e-02  3.47125169e-02
 -8.05142195e-03 -1.53012183e-02  3.56793804e-03  1.36160377e-03
 -1.70919698e-03 -2.94056857e-03  2.43707019e-03  3.13695490e-04
  1.36063250e-02 -1.11413716e-02  4.26131180e-03  2.61640133e-02
 -2.94405319e-02 -2.59867105e-02  3.12914922e-02 -1.45645624e-02
  2.61684494e-02 -2.81170522e-02  7.12144333e-03  3.69729822e-02
 -5.75559552e-02  4.03074640e-02 -1.33700854e-02 -1.85820717e-02
  5.21090004e-03  2.81219692e-02 -1.63454412e-02  8.48907856e-02
  8.36936340e-02  1.40531498e-01 -1.14622722e+00  1.51904934e+01
 -1.10668771e+02  4.95884941e+02 -1.30335304e+03  1.65142198e+03
  1.99933295e+02 -2.90815317e+03  2.83244341e+03 -5.57679542e+03
  1.44937559e+04 -5.66295512e+03 -1.89819095e+04  7.42703595e+03
  1.88309043e+04 -2.09380158e+03 -1.96450971e+04  2.71977170e+04
 -1.12614936e+04 -2.47740393e+04 -6.63832547e+03  1.85363293e+04
  3.78673158e+04 -5.15524202e+04  5.12424040e+04  1.68115293e+04
 -7.35910437e+04  1.53682312e+04  1.11846333e+04 -7.91559021e+01
 -5.09002048e+04  7.19284898e+04 -3.10417229e+04 -3.95788671e+04
  3.96454120e+04  1.56519843e+04  4.28900192e+04 -2.78090725e+04
  1.06839813e+05 -7.26610987e+04 -5.41016218e+04 -8.96587741e+03
 -9.92908314e+04  9.25458196e+04 -1.16850789e+05  9.99435409e+04
 -1.43533023e+04 -6.42871472e+04  1.00363756e+05  5.39162221e+04
  1.01942566e+05 -1.19259864e+05  1.14185905e+05  5.16040811e+04
 -4.48937387e+04 -1.81539058e+05 -1.76128627e+05  3.85121881e+05
 -2.29847490e+05 -1.64742486e+05  8.76891666e+03 -2.23812619e+04
  1.83966864e+05 -7.04578567e+04  3.53431266e+05 -6.93509900e+04
 -8.26483960e+04  1.83502492e+05 -7.67199379e+04 -2.51522211e+05
 -2.62263371e+05  3.25395156e+05  3.63773766e-02  7.30059112e-02
  1.01317262e-01  8.93094791e-01 -1.33801687e+01  1.54797329e+02
 -1.07905081e+03  4.65115476e+03 -1.15089899e+04  1.17930604e+04
  9.19313050e+03 -2.02343438e+04 -3.72373311e+04  6.60234504e+04
  4.63485273e+04  1.34613454e+03 -2.02666732e+05 -1.11954759e+05
  2.83731045e+05  3.05021405e+05 -2.89866698e+03 -2.60354734e+05
 -6.39388962e+05 -1.92462020e+05  5.58887031e+05  5.61112555e+05
  9.22835555e+05 -8.94780460e+05 -9.10707502e+05  1.27883947e+05
  4.65957422e+05  2.53163129e+05 -1.36575916e+06  4.27374542e+05
 -5.11194000e+05  1.81015445e+06  1.28933959e+05  1.91346884e+06
 -4.71350685e+06  1.05109469e+06  2.03288813e+06  1.10068099e+05
  2.42206358e+06 -5.36124495e+06  1.90367280e+05 -3.23144847e+06
  3.20633346e+06  9.92333968e+05  7.89767255e+06 -6.86647549e+06
 -1.37202575e+06 -2.51215807e+06 -4.51736519e+06  8.04132632e+06
  6.29496696e+06 -9.89463014e+06 -7.75203503e+06  1.12150774e+07
  2.63706711e+07  1.96221159e+07 -4.65065462e+07 -1.86810566e+07
 -1.13181103e+07  3.32519330e+07 -1.31643052e+07 -7.11293868e+06
 -2.39132867e+07  6.27033333e+06  5.95893514e+07  3.63676609e+07
  2.39477823e+07 -9.03500651e+07 -1.47803974e+07 -2.63055674e+07
  4.67592437e+07]",0.003101917613581251,-0.09375
2,10,0.7546184259922492,"[ 4.24413182e-01  2.30697581e-11 -3.00044527e-10  1.79673741e-09
 -5.63357306e-09  9.40272716e-09 -7.20627495e-09 -0.00000000e+00
  3.35068795e-09 -1.43404542e-09  8.45717108e-02  1.11000379e-01
 -6.02573629e-01  8.43603013e+00 -5.48341942e+01  2.10900741e+02
 -4.85071694e+02  6.58311572e+02 -4.85071676e+02  1.50141231e+02
  3.58432983e-02  1.27858909e-01 -1.64058820e+00  2.59623098e+01
 -2.02407586e+02  9.23897348e+02 -2.50714722e+03  3.99216694e+03
 -3.43446947e+03  1.23640903e+03]",0.0031034486791639004,-0.125
2,100,0.754619957371419,"[ 4.24413183e-01 -1.53459159e-07  5.72987087e-06 -1.02168666e-04
  1.02209010e-03 -6.20233786e-03  2.35308642e-02 -5.50225035e-02
  7.23148548e-02 -3.51778345e-02 -2.09548453e-02  9.24553020e-03
  3.28058323e-02 -1.02848987e-02 -2.61018613e-02  3.33767344e-02
 -2.61017472e-02 -3.29215601e-02  5.61686030e-02 -1.82457770e-02
  1.94687761e-02  1.99310213e-02 -4.55658037e-02 -9.18763744e-03
  2.42985879e-02 -3.39257124e-02  8.46790900e-03  4.28591105e-02
 -2.75409403e-02 -7.40204769e-03  1.78155426e-02  1.29328890e-02
 -1.52750774e-02  2.16856061e-02 -2.59388612e-02  3.99851083e-03
 -5.75589981e-03 -5.94157524e-02  3.09398573e-02  4.76908066e-02
 -2.54723994e-02  4.55161271e-02  2.46485277e-02 -4.28441058e-02
 -2.95629212e-02  1.41030058e-02 -6.34208328e-02  1.02239747e-02
  4.03978561e-02 -3.41832839e-02 -7.50816223e-03  8.64460206e-02
  5.84088345e-03 -1.28914145e-02  5.34134421e-02 -2.09832095e-02
 -1.90233287e-02 -1.85349876e-02 -4.93274404e-02 -7.69873607e-03
 -5.30552827e-03 -1.78600778e-02  2.58327496e-02  3.01240236e-02
 -5.81193393e-02  3.96227998e-02  2.18046690e-02 -3.11370918e-02
  3.01235127e-02 -5.54198261e-05 -4.52691969e-03  3.82099081e-02
  5.38212805e-03  4.22870875e-03 -2.29112146e-02  5.97336440e-02
 -8.31847414e-02  2.33029748e-02 -6.40112527e-04 -1.18727543e-02
 -2.79560387e-02 -2.08974190e-02  5.93944340e-03 -5.14608552e-02
  3.32510731e-02  2.26783137e-02 -3.64184310e-03  4.37172500e-02
  4.77122687e-03  2.02636387e-02 -8.80006148e-03  4.25625395e-02
 -5.64478585e-02  2.03478452e-02 -4.65917084e-02 -3.10934418e-03
 -1.96216178e-02  9.20232490e-04  6.27533687e-02 -2.80045754e-02
  8.48831939e-02  8.49888483e-02  6.96444546e-02  6.95802698e-01
 -1.16379563e+01  1.27535442e+02 -8.44604646e+02  3.48429994e+03
 -8.62732634e+03  1.07028836e+04  2.24971869e+02 -1.56827751e+04
  6.67307552e+03  1.84011189e+04 -1.59881374e+04 -2.81970098e+03
  1.64273338e+04 -2.82978729e+04 -3.67068021e+03  1.35617593e+04
  4.36527214e+04  4.48851257e+03 -6.04790521e+04  2.12138656e+04
 -2.77921025e+04 -5.90136860e+04  5.63502113e+04  1.16224887e+05
 -4.55242346e+04 -4.62431333e+04  8.15445215e+04 -1.26671963e+05
 -5.43783076e+04  1.07643121e+05  7.92045416e+04 -5.72620989e+04
 -8.55924195e+02  1.90127774e+04 -2.21067625e+05  3.39557690e+04
  3.68016668e+04  1.42548378e+05  9.50348535e+04 -4.28125709e+04
  2.76860928e+04 -1.36443976e+05  3.42058422e+04 -2.05507453e+03
  2.81221542e+05 -1.05581236e+05 -1.88854972e+05 -1.19913876e+04
 -3.81232358e+05 -3.89641304e+04 -8.85064023e+02  2.94539848e+05
  1.59269173e+05  3.83026759e+04  7.35526758e+04 -5.18477112e+04
  2.28107373e+05 -1.05032101e+05  3.03476139e+05  9.28501182e+04
 -6.55701652e+05 -2.50085295e+05 -1.62767866e+04  2.45820078e+05
 -1.46436679e+04  5.31651758e+05 -3.27828191e+04 -6.70326357e+05
 -1.93756195e+05 -3.67565074e+05  3.63285796e+05  8.47786422e+04
  3.34774107e+05  9.71767002e+04  1.25128267e+05  1.93203559e+03
 -1.40332218e+05  3.53982095e+05 -6.01247408e+03  8.06455473e+04
 -1.82145367e+04 -1.23055088e+05 -8.21192565e+04  8.25236203e+04
 -3.95640711e+05 -5.96774716e+05  5.46309063e+04 -2.15731503e+05
  7.85148142e+04  6.27450262e+05  5.71353011e+05  2.54005585e+04
 -8.66673310e+04 -2.37951139e+05 -3.44582012e+05  1.89630328e+05
  3.63714286e-02  7.41778560e-02  2.69263661e-02  3.14383097e+00
 -5.17048344e+01  5.54699814e+02 -3.74518069e+03  1.61029894e+04
 -4.21658111e+04  5.68047436e+04 -8.25088363e+03 -5.75713895e+04
 -1.21032831e+04  9.57071577e+04  4.92176109e+04  1.76907272e+03
 -2.78148125e+05 -9.64258865e+04  2.60945045e+05  8.91896193e+04
  5.19505412e+05  1.39950655e+05 -8.95484679e+05 -1.03252789e+06
  2.33905222e+05  1.32673258e+05  1.24381790e+06  7.77926806e+05
  1.19338089e+05  1.11677309e+06 -2.40778055e+06  1.00170775e+06
 -2.79971373e+06  5.89013410e+05 -3.76767529e+06  1.40039455e+06
 -1.97754317e+05  1.50673156e+06  9.07478948e+05  7.07116000e+06
  1.04146245e+07 -3.24212004e+06  9.61300342e+06 -1.67572017e+07
 -1.27385375e+07 -1.62353722e+07 -1.03445016e+07 -6.50095255e+06
  1.25912220e+07  1.51264683e+07  2.73714138e+07  2.32277237e+07
  4.26441450e+06  1.75980604e+07 -1.48928584e+07 -2.34689347e+07
 -4.09085194e+07 -1.40710867e+07 -4.23346308e+07  2.37949158e+07
  3.74735963e+06  6.67796816e+07  2.01561881e+07  2.47771143e+07
  6.46903132e+05 -5.10689883e+07 -1.62614388e+07 -9.64456918e+07
  3.11841287e+07 -1.60673174e+07  5.45387145e+07 -1.36122936e+07
  7.79189258e+07  1.79879167e+06  1.99440390e+07  2.44196664e+07
 -4.82569641e+06  3.16976946e+07  1.50338348e+07  2.89653958e+06
 -5.73001333e+07 -7.01101558e+06 -1.47321919e+08 -8.67132665e+07
 -9.27814123e+07 -1.91210987e+07  4.34866004e+07  7.81225698e+07
  1.20611152e+08  1.23335241e+08  1.31689710e+08  5.59522249e+07
 -5.89221085e+06 -4.65558504e+07 -8.80959051e+07 -1.79356219e+08
 -7.78720892e+07 -1.45138583e+07  1.30876668e+07  1.30803359e+08]",0.0031019172999940947,-0.09375
1,75,0.7493264425322641,"[ 4.24413181e-01  3.63309609e-08 -1.13944371e-06  1.68130524e-05
 -1.36227880e-04  6.51640841e-04 -1.91347766e-03  3.73386385e-03
 -6.57079919e-03  1.38773974e-02 -2.20131999e-02  7.29036021e-03
  3.51603688e-02 -5.10682727e-02  1.48213458e-02  1.13409231e-02
 -3.75926227e-03  4.14685984e-03 -1.38938789e-02  1.33437117e-02
 -5.15682493e-03  1.17372509e-02 -2.60365707e-02  7.29435453e-03
  2.52713859e-02 -4.50643546e-02  2.54305715e-02  3.59537515e-02
 -4.63382049e-02  8.86057875e-03  1.69253550e-02 -2.55973968e-02
  8.09996425e-03  9.78570814e-03 -1.78049651e-02  2.21446145e-02
 -1.74775678e-02  3.52609437e-03  5.71862824e-03 -1.20285845e-02
  2.35052927e-02 -2.35686542e-02  1.56268607e-02  7.56747635e-03
 -1.29527360e-02 -1.20509097e-03 -1.77569880e-02  3.47125169e-02
 -8.05142195e-03 -1.53012183e-02  3.56793804e-03  1.36160377e-03
 -1.70919698e-03 -2.94056857e-03  2.43707019e-03  3.13695490e-04
  1.36063250e-02 -1.11413716e-02  4.26131180e-03  2.61640133e-02
 -2.94405319e-02 -2.59867105e-02  3.12914922e-02 -1.45645624e-02
  2.61684494e-02 -2.81170522e-02  7.12144333e-03  3.69729822e-02
 -5.75559552e-02  4.03074640e-02 -1.33700854e-02 -1.85820717e-02
  5.21090004e-03  2.81219692e-02 -1.63454412e-02  8.48907856e-02
  8.36936340e-02  1.40531498e-01 -1.14622722e+00  1.51904934e+01
 -1.10668771e+02  4.95884941e+02 -1.30335304e+03  1.65142198e+03
  1.99933295e+02 -2.90815317e+03  2.83244341e+03 -5.57679542e+03
  1.44937559e+04 -5.66295512e+03 -1.89819095e+04  7.42703595e+03
  1.88309043e+04 -2.09380158e+03 -1.96450971e+04  2.71977170e+04
 -1.12614936e+04 -2.47740393e+04 -6.63832547e+03  1.85363293e+04
  3.78673158e+04 -5.15524202e+04  5.12424040e+04  1.68115293e+04
 -7.35910437e+04  1.53682312e+04  1.11846333e+04 -7.91559021e+01
 -5.09002048e+04  7.19284898e+04 -3.10417229e+04 -3.95788671e+04
  3.96454120e+04  1.56519843e+04  4.28900192e+04 -2.78090725e+04
  1.06839813e+05 -7.26610987e+04 -5.41016218e+04 -8.96587741e+03
 -9.92908314e+04  9.25458196e+04 -1.16850789e+05  9.99435409e+04
 -1.43533023e+04 -6.42871472e+04  1.00363756e+05  5.39162221e+04
  1.01942566e+05 -1.19259864e+05  1.14185905e+05  5.16040811e+04
 -4.48937387e+04 -1.81539058e+05 -1.76128627e+05  3.85121881e+05
 -2.29847490e+05 -1.64742486e+05  8.76891666e+03 -2.23812619e+04
  1.83966864e+05 -7.04578567e+04  3.53431266e+05 -6.93509900e+04
 -8.26483960e+04  1.83502492e+05 -7.67199379e+04 -2.51522211e+05
 -2.62263371e+05  3.25395156e+05]",0.00839543213914895,-0.140625
5,5,0.7571247346289669,"[ 4.24413182e-01  5.95492603e-14 -2.59042926e-13  4.19833218e-13
 -2.25551023e-13  8.69036515e-02  2.62731970e-02  5.51737136e-01
 -1.28738665e+00  1.47129903e+00  3.89504738e-02 -2.49870964e-02
  1.12441934e+00 -3.56066124e+00  4.98492573e+00  2.27540867e-02
 -5.89344977e-02  1.64324078e+00 -6.50766878e+00  1.08127420e+01
  1.51929461e-02 -7.91446492e-02  2.09450661e+00 -9.92134710e+00
  1.90985932e+01  1.09842298e-02 -9.07108250e-02  2.48294514e+00
 -1.36678008e+01  2.99252902e+01]",0.0005971400424461537,0.0
5,10,0.7572251519713685,"[ 4.24413182e-01  2.30697581e-11 -3.00044527e-10  1.79673741e-09
 -5.63357306e-09  9.40272716e-09 -7.20627495e-09 -0.00000000e+00
  3.35068795e-09 -1.43404542e-09  8.45717108e-02  1.11000379e-01
 -6.02573629e-01  8.43603013e+00 -5.48341942e+01  2.10900741e+02
 -4.85071694e+02  6.58311572e+02 -4.85071676e+02  1.50141231e+02
  3.58432983e-02  1.27858909e-01 -1.64058820e+00  2.59623098e+01
 -2.02407586e+02  9.23897348e+02 -2.50714722e+03  3.99216694e+03
 -3.43446947e+03  1.23640903e+03  1.95531655e-02  1.40782755e-01
 -2.87431414e+00  5.19019044e+01 -4.71551814e+02  2.49093682e+03
 -7.78873000e+03  1.42308226e+04 -1.39962582e+04  5.74329231e+03
  1.21518765e-02  1.51431201e-01 -4.17277222e+00  8.51940878e+01
 -8.83584324e+02  5.30150551e+03 -1.87656451e+04  3.86883619e+04
 -4.28117517e+04  1.97193510e+04  8.18483549e-03  1.59548877e-01
 -5.46484738e+00  1.24768863e+02 -1.45425995e+03  9.76880396e+03
 -3.86095816e+04  8.86498865e+04 -1.08998643e+05  5.56776884e+04]",0.0004967227000445273,0.0
5,20,0.7572353317037548,"[ 4.24413183e-01 -1.44571272e-07  5.48049867e-06 -1.00628832e-04
  1.05657543e-03 -6.90825093e-03  2.93216480e-02 -8.12990372e-02
  1.40808969e-01 -1.24076299e-01 -2.16247955e-02  1.72081772e-01
 -1.42235814e-01 -7.69650350e-03  5.47658710e-02  8.33247994e-03
 -2.66572755e-02 -8.44117637e-03  1.81517320e-02 -5.48460837e-03
  8.45720146e-02  1.31171233e-01 -2.14227937e+00  5.13908217e+01
 -6.69823471e+02  5.41658035e+03 -2.84104908e+04  9.82474083e+04
 -2.20131805e+05  2.94542808e+05 -1.67552461e+05 -7.90708343e+04
  9.99274234e+04  1.24520001e+05 -1.50017383e+05 -7.41923152e+04
  9.86805290e+04  8.61559691e+04 -1.27850664e+05  4.03624236e+04
  3.62863691e-02  8.98204491e-02 -8.90056997e-01  2.85929141e+01
 -4.48238339e+02  4.35327399e+03 -2.72748108e+04  1.12663175e+05
 -3.05351076e+05  5.24391728e+05 -5.36380741e+05  3.82564296e+05
 -5.89936825e+05  1.08006279e+06 -7.81882193e+05 -5.88428739e+04
 -2.99033960e+05  1.42271600e+06 -1.32938798e+06  4.02120046e+05
  1.01612174e-02  1.74545895e+00 -8.81126821e+01  2.16313763e+03
 -3.05254727e+04  3.01061993e+05 -2.54256138e+06  1.95425625e+07
 -1.21693950e+08  5.46535991e+08 -1.65234046e+09  3.09546090e+09
 -2.73476058e+09 -1.28334912e+09  5.05310091e+09 -9.77602847e+08
 -9.20256009e+09  1.34793770e+10 -8.09580511e+09  1.87682751e+09
  1.28043847e-02  6.20752868e-02 -4.16226318e-01  1.16002205e+01
 -1.97702394e+01 -2.55268795e+03  4.53093245e+04 -3.83044033e+05
  1.84455652e+06 -4.87220526e+06  4.28165658e+06  1.16046832e+07
 -3.02625816e+07 -1.46252412e+07  1.36504270e+08 -1.48158964e+08
 -1.02162744e+08  3.56105493e+08 -2.97139153e+08  8.74314414e+07
  9.06468492e-03 -6.04708619e-05  4.10229445e+00 -1.64164915e+02
  3.85388912e+03 -5.50154169e+04  4.99677278e+05 -2.88893989e+06
  9.92793096e+06 -1.37807757e+07 -3.35327660e+07  1.82945500e+08
 -2.35599214e+08 -3.66051993e+08  1.57371825e+09 -1.69292216e+09
 -5.24999123e+08  2.85195414e+09 -2.51008800e+09  7.63567956e+08]",0.00048654296765826555,-0.03125
